"text"|"favorited"|"favoriteCount"|"replyToSN"|"created"|"truncated"|"replyToSID"|"id"|"replyToUID"|"statusSource"|"screenName"|"retweetCount"|"isRetweet"|"retweeted"|"longitude"|"latitude"
"73"|"RT @jeneps: More from Clinton's prepared remarks on Trump and the alt-right https://t.co/S6NMiK4ren"|FALSE|0|NA|2016-08-25 18:25:43|FALSE|NA|"768877027461963776"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"marybaumgard"|4|TRUE|FALSE|NA|NA
"74"|"RT @Pollizer: Latest poll: Clinton, Trump tied in Nevada https://t.co/4fqLsr2yWD https://t.co/9YI9Wq8Ddd"|FALSE|0|NA|2016-08-25 18:25:42|FALSE|NA|"768877026224775168"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"ElizbethLManess"|1|TRUE|FALSE|NA|NA
"75"|"RT @realDonaldTrump: \"@Trump_Videos: .@Nigel_Farage of the #brexit fame - We CAN do this! We can #MAGA with @realDonaldTrump https://t.co/1‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:42|FALSE|NA|"768877026216321024"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"dennear"|3801|TRUE|FALSE|NA|NA
"76"|"@4N0RDC @deweylasv @kpt2005 @realDonaldTrump We're not talking about HRC. She is rife with her own faults, we were talking about Trump."|FALSE|0|"4N0RDC"|2016-08-25 18:25:42|FALSE|"768876467526578176"|"768877026119782400"|"2950461581"|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"Ronnimusprime"|0|FALSE|FALSE|NA|NA
"77"|"RT @firstlastsecond: @lightheart1 @TrishaW04 I've tried hard to find a redeeming quality in Trump, but I can't."|FALSE|0|NA|2016-08-25 18:25:42|FALSE|NA|"768877025939460096"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"TrishaW04"|1|TRUE|FALSE|NA|NA
"78"|"@dmartosko @AnnCoulter Just proves that you don't have to do press conferences to win against shithead like Trump and his bitch, Coulter"|FALSE|0|"dmartosko"|2016-08-25 18:25:42|FALSE|"768122781275918336"|"768877025847312385"|"38497702"|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"ProudlyLiberal2"|0|FALSE|FALSE|NA|NA
"79"|"RT @Cernovich: Sources on the ground report sick Hillary has around 800 people, which is huge for her and 10% of an average Trump rally."|FALSE|0|NA|2016-08-25 18:25:42|FALSE|NA|"768877025742520322"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"Bastogne27"|129|TRUE|FALSE|NA|NA
"80"|"RT @PrisonPlanet: Here's Sick Hillary embracing former KKK-leader &amp; racist Robert Byrd.

But Trump is the racist KKK candidate. https://t.c‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:42|FALSE|NA|"768877024962154496"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"nickstof55"|541|TRUE|FALSE|NA|NA
"81"|"RT @Tomvegas1: Trump is pulling minority voters to his side. HRC is desperate."|FALSE|0|NA|2016-08-25 18:25:42|FALSE|NA|"768877024521752576"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"Ecnebs"|3|TRUE|FALSE|NA|NA
"82"|"Trump: I will do \"same thing\" as Obama when an idiot gains superhuman abilities."|FALSE|0|NA|2016-08-25 18:25:42|FALSE|NA|"768877024475840512"|NA|"<a href=\"https://twitter.com/RepHalTuring\" rel=\"nofollow\">Congressman Test Account</a>"|"RepHalTuring"|0|FALSE|FALSE|NA|NA
"83"|"@FoxNews @realDonaldTrump @HillaryClinton u donated 100,000 trump to the foundation"|FALSE|0|"FoxNews"|2016-08-25 18:25:42|FALSE|"768875586093670401"|"768877024421277697"|"1367531"|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"sinead_glenoir1"|0|FALSE|FALSE|NA|NA
"84"|"RT @BruceBartlett: Not a single Republican member of the Council of Economic Advisers supports their party's presidential nominee https://t‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:42|FALSE|NA|"768877024224030723"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"ckkoch3"|51|TRUE|FALSE|NA|NA
"85"|"Nice interview by @maddow w/ Kellyanne Conway. One comment: if someone says how unpopular HRC is, it's OK to say Trump is FAR more unpopular"|FALSE|0|NA|2016-08-25 18:25:42|FALSE|NA|"768877024198860800"|NA|"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>"|"relisberg"|0|FALSE|FALSE|NA|NA
"86"|"RT @GillianA: Completely forgot I'd done a talk show with Donald Trump. #tbt https://t.co/LWuCU7wDu8"|FALSE|0|NA|2016-08-25 18:25:42|FALSE|NA|"768877023968301060"|NA|"<a href=\"http://www.twitter.com\" rel=\"nofollow\">Twitter for Windows Phone</a>"|"mfwrrei"|1986|TRUE|FALSE|NA|NA
"87"|"Behind Clinton's 'alt-right' attack on Trump: Hillary Clinton is going after Trump by emphasizing his ties to this‚Ä¶ https://t.co/2LUgxvcRZ3"|FALSE|0|NA|2016-08-25 18:25:42|FALSE|NA|"768877023921971200"|NA|"<a href=\"http://dlvr.it\" rel=\"nofollow\">dlvr.it</a>"|"OTGNCanada"|0|FALSE|FALSE|NA|NA
"88"|"(#Houston_0998) Clinton Leads Trump by 10 Points in New Poll of Likely Voters: A Quinnepiac U... https://t.co/RnF9lwkIbD (#Houston_0998)"|FALSE|0|NA|2016-08-25 18:25:42|FALSE|NA|"768877023594811392"|NA|"<a href=\"http://twitterfeed.com\" rel=\"nofollow\">twitterfeed</a>"|"Aneuri_Sofoke"|0|FALSE|FALSE|NA|NA
"89"|"RT @CharlesOrtel: The @ClintonFdn @ClintonGlobal are the largest unrpsoecuted charity frauds ever---go for this first, then corruption
http‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:42|FALSE|NA|"768877023183769600"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"NancyJBeck"|5|TRUE|FALSE|NA|NA
"90"|"RT @HillaryClinton: Why do so many Ku Klux Klan members support Trump?

\"A lot of what he believes, we believe in.\" https://t.co/AqB3DLKL9f"|FALSE|0|NA|2016-08-25 18:25:41|FALSE|NA|"768877023020199936"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"WhyDontYouCare4"|1697|TRUE|FALSE|NA|NA
"91"|"RT @Dlw20161950: Donald Trump Spoils Ann Coulter's 'In Trump We Trust' Book Launch
#NeverTrump #CruzCrew https://t.co/IeEvbulm6K"|FALSE|0|NA|2016-08-25 18:25:41|FALSE|NA|"768877022798020608"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"TerrenceBaker1"|10|TRUE|FALSE|NA|NA
"92"|"@MSNBC @CNN if you are going to broadcast Every time Trump gets on air spewing his lies I am shutting you off-period"|FALSE|0|"MSNBC"|2016-08-25 18:25:41|FALSE|NA|"768877022781341696"|"2836421"|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"ladyeng48"|0|FALSE|FALSE|NA|NA
"93"|"It's not that far of a stretch for Trump supports to chant \"lock her up.\" They're so used to chanting \"STRING EM UP.\""|FALSE|0|NA|2016-08-25 18:25:41|FALSE|NA|"768877022722621440"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"liv_thatsme"|0|FALSE|FALSE|NA|NA
"94"|"Considering Trump says same lies about Hillary Clinton in every speech, there's no excuse 4 @msnbc not to rebut them in chyron immediately+"|FALSE|0|NA|2016-08-25 18:25:41|FALSE|NA|"768877022646906881"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"Tristanshouts"|0|FALSE|FALSE|NA|NA
"95"|"Trump: \"Hillary Clinton‚Äôs actions constitute all of the elements of a major criminal enterprise.\" https://t.co/GJhkKIUXFe"|FALSE|0|NA|2016-08-25 18:25:41|FALSE|NA|"768877022567247874"|NA|"<a href=\"http://snappytv.com\" rel=\"nofollow\">SnappyTV.com</a>"|"ThisWeekABC"|2|FALSE|FALSE|NA|NA
"96"|"RT @VMRecords_: News: Hillary Clinton has a 7-point lead over Donald Trump in a new Quinnipiac national poll https://t.co/NdovohFCpn https:‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:41|FALSE|NA|"768877022131130369"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"escoflick_"|1|TRUE|FALSE|NA|NA
"97"|"I followed JP Arencibia thru passed balls, awful strike out rates and terrible PR decisions - I draw the line at w/ golfing Trump Jr. Done."|FALSE|0|NA|2016-08-25 18:25:41|FALSE|NA|"768877021736804352"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"arielle_zerr"|0|FALSE|FALSE|NA|NA
"98"|"RT @greeneyes0084: It's psychological warfare; Ì†ΩÌ±â#MSM vs. Trump and \"we the people.\" #ThursdayThoughts https://t.co/EfPYQIT8Kb"|FALSE|0|NA|2016-08-25 18:25:41|FALSE|NA|"768877021120307201"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"attitudeforty5l"|279|TRUE|FALSE|NA|NA
"99"|"RT @pollreport: MICHIGAN
President:
Clinton (D) 44%
Trump (R) 37%
Johnson (L) 5%
Stein (G) 3%
(Suffolk U., LV, 8/22-24)"|FALSE|0|NA|2016-08-25 18:25:41|FALSE|NA|"768877020902219777"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"Holme2k"|6|TRUE|FALSE|NA|NA
"100"|"Q: DID TRUMP MONEY SPONSOR THE HATE GROUP? TRUMP WORTH? TRUMPS RELATIONSHIP  WITH UNDER WORLD DATE BACK TO 1970's?  ANSWER = TRUMP TAXES"|FALSE|0|NA|2016-08-25 18:25:41|FALSE|NA|"768877020654690307"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"chrisigwilo1"|0|FALSE|FALSE|NA|NA
"101"|"RT @bannerite: There's a reason the most hateful fringe of the right wing is supporting Donald Trump. https://t.co/8vayQHoT1y"|FALSE|0|NA|2016-08-25 18:25:41|FALSE|NA|"768877020520603649"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"JamesKennethBo2"|10|TRUE|FALSE|NA|NA
"102"|"Trump is Right: Hillary Clinton is a Bigot. Here Are 10 Examples. https://t.co/ktHsB7xn3z"|FALSE|0|NA|2016-08-25 18:25:41|FALSE|NA|"768877020503613440"|NA|"<a href=\"http://mobile.twitter.com\" rel=\"nofollow\">Mobile Web</a>"|"Heisthetruth1"|0|FALSE|FALSE|NA|NA
"103"|"Trump offers misleading statistic on Hispanic poverty https://t.co/RhUiUPm34f via @PolitiFact"|FALSE|0|NA|2016-08-25 18:25:41|FALSE|NA|"768877020382015488"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"Jordy90025"|0|FALSE|FALSE|NA|NA
"104"|"Atheists choose Hillary, 'A' for Clinton, 'F' for Trump - Washington Examiner A for Anti ChristÌ†ΩÌ∏°Ì†ΩÌ∏° https://t.co/vVEoj0GYiw"|FALSE|0|NA|2016-08-25 18:25:41|FALSE|NA|"768877020143026176"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"southernkimmy"|0|FALSE|FALSE|NA|NA
"105"|"RT @MotherJones: How Donald Trump Won Over Europe's Right-Wing Xenophobes https://t.co/x2SNeKgGFh"|FALSE|0|NA|2016-08-25 18:25:41|FALSE|NA|"768877019945922562"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"Comanche98"|19|TRUE|FALSE|NA|NA
"106"|"Somebody might want to look in to this
Deceased FBI Agent Found at Trump Tower With Silenced Pistol https://t.co/NHq6s226xK via @legitgov"|FALSE|0|NA|2016-08-25 18:25:41|FALSE|NA|"768877019509645312"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"TimothyCollin14"|0|FALSE|FALSE|NA|NA
"107"|"RT @ChrisSnyderFox: As Trump lists Clinton's activities as secretary of state, \"pay for play\" he tells the crowd \"we are all sick of it\""|FALSE|0|NA|2016-08-25 18:25:41|FALSE|NA|"768877019387994112"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"LindaSuhler"|10|TRUE|FALSE|NA|NA
"108"|"RT @cnnbrk: Hillary Clinton has a 7-point lead over Donald Trump in a new Quinnipiac national poll. https://t.co/s02jpfv0qe https://t.co/Yq‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:41|FALSE|NA|"768877019295801345"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"mVespa1"|133|TRUE|FALSE|NA|NA
"109"|"@mare949 if I wanted to see Donald Trump I would watch Fox"|FALSE|0|"mare949"|2016-08-25 18:25:40|FALSE|"768875437707571200"|"768877018545029122"|"753388591"|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"joann_gentry"|0|FALSE|FALSE|NA|NA
"110"|"One expert's opinion: Trump does not have a personality disorder https://t.co/6QQHROxHtF #TrumpleThinSkin"|FALSE|0|NA|2016-08-25 18:25:40|FALSE|NA|"768877017945165824"|NA|"<a href=\"http://twitterfeed.com\" rel=\"nofollow\">twitterfeed</a>"|"Trumplethinskin"|0|FALSE|FALSE|NA|NA
"111"|"RT @patrick_hostis: #HillaryClinton Can't Spell her own NAME!
@CarmineZozzora @Chinookpilot6 @PrisonPlanet #trump #tcot https://t.co/CPGGpw‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:40|FALSE|NA|"768877017865527296"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"memphisgrinds"|17|TRUE|FALSE|NA|NA
"112"|"RT @BostonGlobe: Watch live video: https://t.co/qYNQJcrqIC  https://t.co/RLi0slWgAn"|FALSE|0|NA|2016-08-25 18:25:40|FALSE|NA|"768877017726980096"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"AmethystBcloud"|2|TRUE|FALSE|NA|NA
"113"|"RT @Evan_McMullin: I'm deeply honored for your kind words, @GenMhayden. Thank you. https://t.co/PSQxLlKAcd https://t.co/I5f2M2dRmn"|FALSE|0|NA|2016-08-25 18:25:40|FALSE|NA|"768877017546760193"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"KirbyK76403504"|205|TRUE|FALSE|NA|NA
"114"|"\"It's watergate\" says Trump of Clinton e-mail scandal \"she's being totally protected by our government\""|FALSE|0|NA|2016-08-25 18:25:40|FALSE|NA|"768877016963686400"|NA|"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>"|"JProskowGlobal"|0|FALSE|FALSE|NA|NA
"115"|"RT @FrankCampillo21: Trump Blasts Clinton Foundation, Vows to 'End the Corruption' https://t.co/w3KB7RejxA"|FALSE|0|NA|2016-08-25 18:25:40|FALSE|NA|"768877016942686209"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"JMac1766"|2|TRUE|FALSE|NA|NA
"116"|"RT @infowars: International Policing Protocol: Don't Link Terror Attacks to #Islam or ISIS https://t.co/0rLB417ooM #tcot #trump https://t.c‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:40|FALSE|NA|"768877016921677824"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"Katie94523"|35|TRUE|FALSE|NA|NA
"117"|"¬øCree usted que Donald Trump suavizar√° sus posturas migratorias? https://t.co/bVGIusztID"|FALSE|0|NA|2016-08-25 18:25:40|FALSE|NA|"768877016368222208"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"NTN24Zoom"|0|FALSE|FALSE|NA|NA
"118"|"RT @oliverdarcy: Still nothing on Breitbart‚Äôs page about Trump‚Äôs new softer stance on immigration! https://t.co/ArQokwMhz6"|FALSE|0|NA|2016-08-25 18:25:40|FALSE|NA|"768877016217161729"|NA|"<a href=\"http://twitterrific.com\" rel=\"nofollow\">Twitterrific</a>"|"TomDickson"|156|TRUE|FALSE|NA|NA
"119"|"RT @TeamTrump: #ICYMI: @LynnePatton on Why African-American Voters Should Vote for Trump 
https://t.co/kvv2QfXikI"|FALSE|0|NA|2016-08-25 18:25:40|FALSE|NA|"768877016196210688"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"dekelley14"|69|TRUE|FALSE|NA|NA
"120"|".@realDonaldTrump's at it again in NH, misleading about ClintonFoundation, Uranium and pay-to-play 
https://t.co/QCZdby97kB via @PolitiFact"|FALSE|0|NA|2016-08-25 18:25:40|FALSE|NA|"768877015382450176"|NA|"<a href=\"http://mobile.twitter.com\" rel=\"nofollow\">Mobile Web</a>"|"Iddybud"|0|FALSE|FALSE|NA|NA
"121"|"#technos More than 80 news outlets tapped Facebook to broadcast Trump Tower climber https://t.co/5pYx7sm1Fy"|FALSE|0|NA|2016-08-25 18:25:40|FALSE|NA|"768877015277592577"|NA|"<a href=\"http://dlvr.it\" rel=\"nofollow\">dlvr.it</a>"|"akemoi"|0|FALSE|FALSE|NA|NA
"122"|"(#Houston_0998) Clinton Leads Trump by 10 Points in New Poll of Likely Voters: A Quinnepiac U... https://t.co/CLc1ugg8AW (#Houston_0998)"|FALSE|0|NA|2016-08-25 18:25:40|FALSE|NA|"768877015206273024"|NA|"<a href=\"http://twitterfeed.com\" rel=\"nofollow\">twitterfeed</a>"|"Aneuri_Sofoke"|0|FALSE|FALSE|NA|NA
"123"|"RT @danmericaCNN: Clinton to accuse Trump of \"stoking,\" \"encouraging\" and \"giving [the alt right] a national megaphone\" - Excerpts: https:/‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:40|FALSE|NA|"768877015202205696"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"DestroyCode"|2|TRUE|FALSE|NA|NA
"124"|"The Overwhelming Logic of Hispanics for Trump https://t.co/gTyhmzNV2g via @RCP_Articles"|FALSE|0|NA|2016-08-25 18:25:40|FALSE|NA|"768877015181041664"|NA|"<a href=\"http://dlvr.it\" rel=\"nofollow\">dlvr.it</a>"|"RevolvingSkull"|0|FALSE|FALSE|NA|NA
"125"|"RT @ZaibatsuNews: No, Donald Trump, The Clinton Foundation Should Not Shut Down https://t.co/TGroY8Umjq #ImWithHer #StrongerTogether https:‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:40|FALSE|NA|"768877014891761664"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"pumas90946558"|7|TRUE|FALSE|NA|NA
"126"|"RT @ShannonBream: Trump speech repeatedly interrupted with \"Lock her up!\" chants.  He replies - \"let's just win in November\""|FALSE|0|NA|2016-08-25 18:25:39|FALSE|NA|"768877014468091905"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"The_NeoKong"|4|TRUE|FALSE|NA|NA
"127"|"RT @HillaryClinton: Why do so many Ku Klux Klan members support Trump?

\"A lot of what he believes, we believe in.\" https://t.co/AqB3DLKL9f"|FALSE|0|NA|2016-08-25 18:25:39|FALSE|NA|"768877014438641664"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"pattiagood_good"|1697|TRUE|FALSE|NA|NA
"128"|"RT @DanODradio: Well I for one am shocked that a shameless attention whore who calls Trump \"Daddy\" turned out to be a huckster https://t.co‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:39|FALSE|NA|"768877014245711872"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"LordKnighticus"|11|TRUE|FALSE|NA|NA
"129"|"@KatrinaPierson should open a PR firm with Baghdad Bob. https://t.co/FGUM3tOsKC #PIerson&amp;BobLLC"|FALSE|0|"KatrinaPierson"|2016-08-25 18:25:39|FALSE|NA|"768877014040227840"|"25429371"|"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>"|"TheJimHughes"|0|FALSE|FALSE|NA|NA
"130"|"@ProgressOfAKind @realDonaldTrump @CNN but last week Trump fans said ALL polls were rigged. Make your mind up!! #trump #tcot #palin"|FALSE|0|"ProgressOfAKind"|2016-08-25 18:25:39|FALSE|"768871164877934597"|"768877013864185856"|"3321869212"|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"Alaskanbrawl"|0|FALSE|FALSE|NA|NA
"131"|"\"It's hard to tell where the Clinton Foundation ends and the State Dept. begins.\" Trump goes after Clinton Foundation issues #nhpolitics"|FALSE|0|NA|2016-08-25 18:25:39|FALSE|NA|"768877013788725248"|NA|"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>"|"kylejplantz"|0|FALSE|FALSE|NA|NA
"132"|"@FoxBusiness @realDonaldTrump @HillaryClinton AMERICA 1st!! TRUMP 16"|FALSE|0|"FoxBusiness"|2016-08-25 18:25:39|FALSE|"768876891881123840"|"768877013612498944"|"56413858"|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"apollo_aj"|0|FALSE|FALSE|NA|NA
"133"|"RT @Jharman77: Old &amp; busted: Trump doesn't need you losers to win

New hotness: If Trump loses Hillary is on you, you selfish, elitist, sab‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:39|FALSE|NA|"768877013432164353"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"anotherExGOPguy"|25|TRUE|FALSE|NA|NA
"134"|"LIVE Stream: Donald Trump Rally in Manchester, NH 8/25/16..
https://t.co/yIKLbq5qYn"|FALSE|0|NA|2016-08-25 18:25:39|FALSE|NA|"768877013037907969"|NA|"<a href=\"http://linkis.com\" rel=\"nofollow\">Turn sharing into growth!</a>"|"Jerseygirl345"|0|FALSE|FALSE|NA|NA
"135"|"RT @thegarance: WaPo fact Checker: Here's how Trump got the AP story on Clinton Foundation donors all wrong https://t.co/MkQi9mL5Bk"|FALSE|0|NA|2016-08-25 18:25:39|FALSE|NA|"768877012953948160"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"Kamlu4"|14|TRUE|FALSE|NA|NA
"136"|"RT @finneyk: DOJ sued Trump 2x for housing discrimination - at the time he said: \"What we didn‚Äôt do was rent to welfare cases, white or bla‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:39|FALSE|NA|"768877012534513664"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"SophiaLamar1"|22|TRUE|FALSE|NA|NA
"137"|"Can't wait to hear hillarys speech in Reno after Trump's awesome speech going on right now!Ì†ΩÌ≤ÜÌ†ΩÌ±äÌ†ΩÌ±ç"|FALSE|0|NA|2016-08-25 18:25:39|FALSE|NA|"768877012517695489"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"Aruara1"|0|FALSE|FALSE|NA|NA
"138"|"RT @glennbeck: Trump Is Losing Pennsylvania and Closing His Path to the White House https://t.co/QZzCeRYpNN"|FALSE|0|NA|2016-08-25 18:25:39|FALSE|NA|"768877012119412736"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"tannngl"|6|TRUE|FALSE|NA|NA
"139"|"RT @asamjulian: ‚ÄúI‚Äôm too sick to do press conferences and policy speeches. Let‚Äôs just call Trump &amp; all his supporters racist!‚Äù https://t.co‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:39|FALSE|NA|"768877011800588288"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"SharonMcCutchan"|162|TRUE|FALSE|NA|NA
"140"|"RT @AP_Politics: Emails: Trump campaign chief secretly ran lobbying effort for pro-Russia Ukraine gov't https://t.co/8GRBfrhY36 https://t.c‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:39|FALSE|NA|"768877011297263616"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"Stevenchicago"|351|TRUE|FALSE|NA|NA
"141"|"Listening to Donald trump speak is like finger nails on a chalkboard"|FALSE|0|NA|2016-08-25 18:25:39|FALSE|NA|"768877011263590400"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"arhud40"|0|FALSE|FALSE|NA|NA
